ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,copys,borrows
0312869509,"The Barrens and Others","F. Paul Wilson",2000,"Forge Books",http://images.amazon.com/images/P/0312869509.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312869509.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312869509.01.LZZZZZZZ.jpg,5,0
0451456041,"Binding Force (Battletech , No 32)","Loren L. Coleman",1997,Roc,http://images.amazon.com/images/P/0451456041.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451456041.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451456041.01.LZZZZZZZ.jpg,5,0
0877799113,"The Merriam Webster Dictionary (Merriam-Webster Dictionary)","Merriam Webster",1994,"Merriam-Webster, Inc.",http://images.amazon.com/images/P/0877799113.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0877799113.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0877799113.01.LZZZZZZZ.jpg,5,0
0747549893,"Lou Reed: The Lyrics-Pass Thru Fire","Lou Reed",2000,"Bloomsbury Pub Ltd",http://images.amazon.com/images/P/0747549893.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0747549893.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0747549893.01.LZZZZZZZ.jpg,5,0
0471351962,"Organic Chemistry, Study Guide and Solutions Manual","T. W. Graham  Solomons",1999,Wiley,http://images.amazon.com/images/P/0471351962.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0471351962.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0471351962.01.LZZZZZZZ.jpg,5,0
0321060490,"Psychology and Life","Philip G. Zimbardo",1999,"Addison-Wesley Pub Co",http://images.amazon.com/images/P/0321060490.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0321060490.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0321060490.01.LZZZZZZZ.jpg,5,0
0385187920,"Mitla Pass","Leon Uris",1988,"Bantam Dell Pub Group",http://images.amazon.com/images/P/0385187920.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385187920.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385187920.01.LZZZZZZZ.jpg,5,0
8483000261,"Els fantasmes del Trianon (Columna)","NĂ©stor LujĂˇn",1996,Columna,http://images.amazon.com/images/P/8483000261.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8483000261.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8483000261.01.LZZZZZZZ.jpg,5,0
0735201390,"12 Simple Secrets of Happiness: Finding Joy in Everyday Relationships","Glenn Van Ekeren",2000,"Prentice Hall Art",http://images.amazon.com/images/P/0735201390.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0735201390.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0735201390.01.LZZZZZZZ.jpg,5,0
0385087330,"Don't Look Now.","Daphne du Maurier",1971,"Bantam Dell Pub Group",http://images.amazon.com/images/P/0385087330.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385087330.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385087330.01.LZZZZZZZ.jpg,5,0
0373166206,"Bewitching Bachelor (Valentine'S Men) (Harlequin American Romance, No 620)","Charlotte Maclay",1996,Harlequin,http://images.amazon.com/images/P/0373166206.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373166206.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373166206.01.LZZZZZZZ.jpg,5,0
0425162966,"Dead Stick (New Alaskan Murder Mystery)","Megan Mallory Rust",1998,"Prime Crime",http://images.amazon.com/images/P/0425162966.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425162966.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425162966.01.LZZZZZZZ.jpg,5,0
0590120093,"98, 99, 100! Ready or Not, Here I Come (Hello Reader! Math. Level 2)","Teddy Slater",1999,Scholastic,http://images.amazon.com/images/P/0590120093.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590120093.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590120093.01.LZZZZZZZ.jpg,5,0
0449224651,"Murder Will Speak","Joan Smith",1997,"Fawcett Books",http://images.amazon.com/images/P/0449224651.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449224651.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449224651.01.LZZZZZZZ.jpg,5,0
0829904212,"An Introduction to Philosophy: Ideas in Conflict","Peter Y Windt",1982,"West Group",http://images.amazon.com/images/P/0829904212.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0829904212.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0829904212.01.LZZZZZZZ.jpg,5,0
0376038772,"Southern Living Landscape Book (Southern Living (Paperback Oxmoor))","Steve Bender",2000,"Oxmoor House",http://images.amazon.com/images/P/0376038772.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0376038772.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0376038772.01.LZZZZZZZ.jpg,5,0
0373037228,"Baby On Loan (Harlequin Romance, 3722)","Liz Fielding",2002,Harlequin,http://images.amazon.com/images/P/0373037228.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373037228.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373037228.01.LZZZZZZZ.jpg,5,0
0911019189,"Holiday Piggyback Songs","Jean Warren",1988,"Totline Publications",http://images.amazon.com/images/P/0911019189.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0911019189.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0911019189.01.LZZZZZZZ.jpg,5,0
0679730427,"Aspects of Love","David Garnett",1990,"Vintage Books USA",http://images.amazon.com/images/P/0679730427.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679730427.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679730427.01.LZZZZZZZ.jpg,5,0
0805051104,"Beyond Recall: A Novel","Robert Goddard",1998,"Henry Holt &amp; Company",http://images.amazon.com/images/P/0805051104.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805051104.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805051104.01.LZZZZZZZ.jpg,5,0
0449147428,"Death Beneath the Christmas Tree","Robert Nordan",1993,"Fawcett Books",http://images.amazon.com/images/P/0449147428.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449147428.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449147428.01.LZZZZZZZ.jpg,5,0
3492232949,"Zwei von zwei. Roman.","Andrea DeCarlo",2001,Piper,http://images.amazon.com/images/P/3492232949.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3492232949.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3492232949.01.LZZZZZZZ.jpg,5,0
2881824633,"Au nord du capitaine","Catherine Safonoff",2002,ZoĂ?Â©,http://images.amazon.com/images/P/2881824633.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2881824633.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2881824633.01.LZZZZZZZ.jpg,5,0
0590432664,"Circle of Gold","Candy Dawson Boyd",1984,Scholastic,http://images.amazon.com/images/P/0590432664.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590432664.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590432664.01.LZZZZZZZ.jpg,5,0
0809468581,"Stars (Voyage Through the Universe)","Time Life",1989,"Warner Books",http://images.amazon.com/images/P/0809468581.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0809468581.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0809468581.01.LZZZZZZZ.jpg,5,0
0374524610,"The Blue Estuaries : Poems: 1923-1968","Louise Bogan",1995,"Noonday Press",http://images.amazon.com/images/P/0374524610.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374524610.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374524610.01.LZZZZZZZ.jpg,5,0
0824516958,"Children of Disobedience: The Love Story of Martin Luther and Katharina Von Bora","Asta Scheib",2000,"Crossroad/Herder &amp; Herder",http://images.amazon.com/images/P/0824516958.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0824516958.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0824516958.01.LZZZZZZZ.jpg,5,0
0394800818,"If I Ran the Zoo","DR SEUSS",1950,"Random House Books for Young Readers",http://images.amazon.com/images/P/0394800818.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394800818.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394800818.01.LZZZZZZZ.jpg,5,0
0553229974,"Night of the Prom (Bantam Sweet Dreams Romances)","Debra Spector",1993,"Bantam Doubleday Dell Publishing Group",http://images.amazon.com/images/P/0553229974.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553229974.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553229974.01.LZZZZZZZ.jpg,5,0
0373252102,"Package Deal","Jenna Lee Joyce",1986,Harlequin,http://images.amazon.com/images/P/0373252102.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373252102.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373252102.01.LZZZZZZZ.jpg,5,0
0486411575,"Dollar Bill Animals in Origami: The National Origami Treasury (Origami)","John Montroll",2000,"Dover Publications",http://images.amazon.com/images/P/0486411575.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486411575.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486411575.01.LZZZZZZZ.jpg,5,0
0312145357,"Accustomed to the Dark","Walter Satterthwait",1996,"St Martins Pr",http://images.amazon.com/images/P/0312145357.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312145357.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312145357.01.LZZZZZZZ.jpg,5,0
1570718245,"Red Clay, Blue Cadillac: Stories of Twelve Southern Women","Michael Malone",2002,"Sourcebooks Landmark",http://images.amazon.com/images/P/1570718245.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1570718245.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1570718245.01.LZZZZZZZ.jpg,5,0
0425142965,"Be Your Own Best Friend: How to Achieve Greater Self-Esteem, Health, and Happiness","Louis Proto",1994,"Berkley Publishing Group",http://images.amazon.com/images/P/0425142965.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425142965.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425142965.01.LZZZZZZZ.jpg,5,0
0689810652,"When Mama Comes Home Tonight","Eileen Spinelli",1998,"Simon &amp; Schuster Children's Publishing",http://images.amazon.com/images/P/0689810652.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689810652.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689810652.01.LZZZZZZZ.jpg,5,0
0394759990,"Cotton Comes to Harlem","Chester B. Himes",1988,"Vintage Books USA",http://images.amazon.com/images/P/0394759990.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394759990.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394759990.01.LZZZZZZZ.jpg,5,0
0848706919,"Wayfarer: A Voice from the Southern Mountains","James Dickey",1988,"Leisure Arts",http://images.amazon.com/images/P/0848706919.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0848706919.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0848706919.01.LZZZZZZZ.jpg,5,0
1575210843,"Javascript 1.1 Developer's Guide","Arman Danesh",1996,SAMS,http://images.amazon.com/images/P/1575210843.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1575210843.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1575210843.01.LZZZZZZZ.jpg,5,0
0140375171,"Search for the Golden Acorn (Puffin Jokes, Games, Puzzles)","Michael Johnstone",1995,"Puffin Books",http://images.amazon.com/images/P/0140375171.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140375171.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140375171.01.LZZZZZZZ.jpg,5,0
0375700048,"33 Moments of Happiness: St. Petersburg Stories (Vintage International)","Ingo Schulze",2001,"Vintage Books USA",http://images.amazon.com/images/P/0375700048.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375700048.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375700048.01.LZZZZZZZ.jpg,5,0
0595125638,"The Blood Waltz","Ria Dimitra",2000,"Writers Club Press",http://images.amazon.com/images/P/0595125638.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0595125638.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0595125638.01.LZZZZZZZ.jpg,5,0
0613028155,"The Neverending Story","Michael Ende",1999,"Sagebrush Bound",http://images.amazon.com/images/P/0613028155.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0613028155.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0613028155.01.LZZZZZZZ.jpg,5,0
0874810418,"How to Know God: The Yoga Aphorisms of Patanjali","Swami Prabhavananda",1996,"Vedanta Press",http://images.amazon.com/images/P/0874810418.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0874810418.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0874810418.01.LZZZZZZZ.jpg,5,0
0764550500,"Card Games for Dummies","Barry  Rigal",1997,"For Dummies",http://images.amazon.com/images/P/0764550500.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0764550500.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0764550500.01.LZZZZZZZ.jpg,5,0
0590623699,"Water (First Discovery Book)","Gallimard Jeunesse",1996,Scholastic,http://images.amazon.com/images/P/0590623699.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590623699.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590623699.01.LZZZZZZZ.jpg,5,0
0743246764,"Murder at a Vineyard Mansion : A Martha's Vineyard Mystery (Martha's Vineyard Mysteries (Hardcover))","Philip R. Craig",2004,Scribner,http://images.amazon.com/images/P/0743246764.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743246764.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743246764.01.LZZZZZZZ.jpg,5,0
1862072574,"Rodinsky's Room","Rachel Lichtenstein",2000,"Granta Books",http://images.amazon.com/images/P/1862072574.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1862072574.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1862072574.01.LZZZZZZZ.jpg,5,0
1564580709,"DK Handbooks: Cats","David Alderton",2000,"Dorling Kindersley Publishing",http://images.amazon.com/images/P/1564580709.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1564580709.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1564580709.01.LZZZZZZZ.jpg,5,0
0743435656,"The Tide of Victory","Eric Flint",2002,Baen,http://images.amazon.com/images/P/0743435656.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743435656.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743435656.01.LZZZZZZZ.jpg,5,0
0671042467,"Skye (Women of Primrose Creek)","Linda Lael Miller",2000,Pocket,http://images.amazon.com/images/P/0671042467.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671042467.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671042467.01.LZZZZZZZ.jpg,5,0
0898793912,"How to Write Irresistible Query Letters (Writer's Basic Bookshelf)","Lisa Collier Cool",1990,"Writer's Digest Books",http://images.amazon.com/images/P/0898793912.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0898793912.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0898793912.01.LZZZZZZZ.jpg,5,0
0446405353,Bloodhounds,"Peter Lovesey",1997,"Warner Books",http://images.amazon.com/images/P/0446405353.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446405353.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446405353.01.LZZZZZZZ.jpg,5,0
0679733132,"The Alcoholics (Vintage Crime/Black Lizard)","Jim Thompson",1993,"Vintage Books USA",http://images.amazon.com/images/P/0679733132.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679733132.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679733132.01.LZZZZZZZ.jpg,5,0
0786866993,"The Literary Book of Answers","Carol Bolt",2000,"Hyperion Press",http://images.amazon.com/images/P/0786866993.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786866993.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786866993.01.LZZZZZZZ.jpg,5,0
0789303728,"The Parisian Woman's Guide to Style","Virginie Morana",1999,"Universe Publishing (NY)",http://images.amazon.com/images/P/0789303728.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0789303728.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0789303728.01.LZZZZZZZ.jpg,5,0
0821772260,"Reilly's Heart (Irish Blessing)","Elizabeth Keys",2001,"Zebra Books",http://images.amazon.com/images/P/0821772260.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821772260.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821772260.01.LZZZZZZZ.jpg,5,0
3423126485,"Nostromo. Eine Geschichte von der KĂ?ÂĽste.","Joseph Conrad",1999,Dtv,http://images.amazon.com/images/P/3423126485.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3423126485.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3423126485.01.LZZZZZZZ.jpg,5,0
0553444573,"Twice the Trouble (Loveswept, No 747)","Judy Gill",1995,Loveswept,http://images.amazon.com/images/P/0553444573.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553444573.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553444573.01.LZZZZZZZ.jpg,5,0
0898150914,"What Color is Your Parachute","Richard Nelson Bolles",1983,"Ten Speed Press",http://images.amazon.com/images/P/0898150914.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0898150914.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0898150914.01.LZZZZZZZ.jpg,5,0
0877950628,"Eagle eye","Hortense Calisher",1973,"Arbor House",http://images.amazon.com/images/P/0877950628.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0877950628.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0877950628.01.LZZZZZZZ.jpg,5,0
0060541830,Congo,"Michael Crichton",2003,"Avon Books",http://images.amazon.com/images/P/0060541830.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060541830.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060541830.01.LZZZZZZZ.jpg,5,0
0394890507,"The Dragons of Blueland (Gannett, Ruth Stiles. Three Tales of My Father's Dragon, Bk. 3.)","Ruth Stiles Gannett",1987,"Random House Children's Books",http://images.amazon.com/images/P/0394890507.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394890507.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394890507.01.LZZZZZZZ.jpg,5,0
0312929633,"The Stalkers: The Battle of Beecher Island, 1868 (Plainsmen (Paperback))","Terry C. Johnston",1995,"St. Martin's Press",http://images.amazon.com/images/P/0312929633.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312929633.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312929633.01.LZZZZZZZ.jpg,5,0
1556610475,"Married Lovers, Married Friends","Steve Chapman",1989,"Baker Pub Group",http://images.amazon.com/images/P/1556610475.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1556610475.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1556610475.01.LZZZZZZZ.jpg,5,0
0590761501,"Who Lives in the Arctic (Science Emergent Readers)","Susan Canizares",1998,Scholastic,http://images.amazon.com/images/P/0590761501.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590761501.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590761501.01.LZZZZZZZ.jpg,5,0
1563521083,"If Forever Came Tomorrow...: These Are the Things I'd Like to Do Today","Lee J. Painter",1994,"Longstreet Press",http://images.amazon.com/images/P/1563521083.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1563521083.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1563521083.01.LZZZZZZZ.jpg,5,0
0446401897,"Death Penalties","Paula Gosling",1992,"Warner Books",http://images.amazon.com/images/P/0446401897.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446401897.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446401897.01.LZZZZZZZ.jpg,5,0
2265037591,"Le bel effet Gore: Autopsie d'une collection (Collection Gore)","Jean-Philippe Mochon",1988,"Fleuve noir",http://images.amazon.com/images/P/2265037591.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2265037591.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2265037591.01.LZZZZZZZ.jpg,5,0
1579543162,"Selene Yeager's Perfectly Fit: 8 Weeks to a Sleek and Sexy Body","Selene Yeager",2001,"Rodale Press",http://images.amazon.com/images/P/1579543162.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1579543162.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1579543162.01.LZZZZZZZ.jpg,5,0
0553104969,"Feed Me I'm Yours","Vicki Lansky",1977,"Bantam Books",http://images.amazon.com/images/P/0553104969.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553104969.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553104969.01.LZZZZZZZ.jpg,5,0
0743403673,"Wild Things  (Prowlers, Book 4)","Christopher Golden",2002,"Simon Pulse",http://images.amazon.com/images/P/0743403673.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743403673.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743403673.01.LZZZZZZZ.jpg,5,0
0822053039,"Cliffs Quick Review Algebra II (Quick Review)",Unk,1995,"John Wiley &amp; Sons",http://images.amazon.com/images/P/0822053039.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0822053039.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0822053039.01.LZZZZZZZ.jpg,5,0
0702215635,"The Frangipani Gardens","Barbara Hanrahan",1985,"University of Queensland Pr (Australia)",http://images.amazon.com/images/P/0702215635.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0702215635.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0702215635.01.LZZZZZZZ.jpg,5,0
0375422331,"Isaac Newton","JAMES GLEICK",2003,Pantheon,http://images.amazon.com/images/P/0375422331.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375422331.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375422331.01.LZZZZZZZ.jpg,5,0
0671760068,"TROUBLED WATER : TROUBLED WATER","Sally Gunning",1993,Pocket,http://images.amazon.com/images/P/0671760068.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671760068.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671760068.01.LZZZZZZZ.jpg,5,0
0373765398,"Tempting The Tycoon (Silhouette Desire, 1539)","Cindy Gerard",2003,Silhouette,http://images.amazon.com/images/P/0373765398.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373765398.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373765398.01.LZZZZZZZ.jpg,5,0
0425150976,"Rules of the Hunt","Victor O'Reilly",1995,"Berkley Publishing Group",http://images.amazon.com/images/P/0425150976.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425150976.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425150976.01.LZZZZZZZ.jpg,5,0
0821769243,"All the Rooms of My Heart","Janis Reams Hudson",2004,"Zebra Books",http://images.amazon.com/images/P/0821769243.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821769243.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821769243.01.LZZZZZZZ.jpg,5,0
0878423028,"Rocks from Space: Meteorites and Meteorite Hunters","O. Richard Norton",1994,"Mountain Pr",http://images.amazon.com/images/P/0878423028.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0878423028.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0878423028.01.LZZZZZZZ.jpg,5,0
0892832487,"As a Tree Grows: Reflections on Growing in the Image of Christ","Phillip W. Keller",1985,"Not Avail",http://images.amazon.com/images/P/0892832487.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0892832487.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0892832487.01.LZZZZZZZ.jpg,5,0
0553200283,"White Indian #05 Renno","Donald Clayton Porter",1981,"Bantam Books",http://images.amazon.com/images/P/0553200283.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553200283.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553200283.01.LZZZZZZZ.jpg,5,0
1558173579,"The Final Shot (Edge No 16)","George Gilman",1990,"Pinnacle Books (Mm)",http://images.amazon.com/images/P/1558173579.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558173579.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558173579.01.LZZZZZZZ.jpg,5,0
0373114796,"Man Of Rock (Harlequin Presents, No 11479)","Rachel Ford",1992,Harlequin,http://images.amazon.com/images/P/0373114796.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373114796.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373114796.01.LZZZZZZZ.jpg,5,0
1559279885,Scarecrow,"Matthew Reilly",2004,"Audio Renaissance",http://images.amazon.com/images/P/1559279885.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1559279885.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1559279885.01.LZZZZZZZ.jpg,5,0
0394893301,"Song and Dance Man","Karen Ackerman",1988,"Alfred A. Knopf",http://images.amazon.com/images/P/0394893301.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394893301.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394893301.01.LZZZZZZZ.jpg,5,0
0816734291,"The Skeleton Key (Welcome Inn, No 3)","E. L. Flood",1994,"Troll Communications",http://images.amazon.com/images/P/0816734291.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0816734291.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0816734291.01.LZZZZZZZ.jpg,5,0
0312168446,"Four Dreamers and Emily","Stevie Davies",1997,"St. Martin's Press",http://images.amazon.com/images/P/0312168446.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312168446.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312168446.01.LZZZZZZZ.jpg,5,0
0770600301,"From Sea Unto Sea Art of Discover Maps of Canada (A Fleet/Lester &amp; Orpen Dennys book)","Joe Armstrong",1982,"Fleet Publishers",http://images.amazon.com/images/P/0770600301.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0770600301.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0770600301.01.LZZZZZZZ.jpg,5,0
0373805438,"Solution:  Seduction","Elizabeth Oldfield",2003,Harlequin,http://images.amazon.com/images/P/0373805438.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373805438.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373805438.01.LZZZZZZZ.jpg,5,0
0821768417,"Hot Blooded (Zebra Romantic Suspense)","Lisa Jackson",2001,"Zebra Books",http://images.amazon.com/images/P/0821768417.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821768417.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821768417.01.LZZZZZZZ.jpg,5,0
